SRR072233.2398	406nt	3.9e-21	72	78	7	-	91.78%	NC_007494.2	34541	34613
SRR072233.2431	570nt	3.1e-04	40	398	437	+	90.24%	NC_007494.2	306122	306160
SRR072233.2440	349nt	4.6e-61	126	126	1	-	99.21%	NC_007494.2	241146	241272
SRR072233.2734	422nt	2.1e-08	41	28	68	+	90.24%	NC_007493.2	2916004	2916044
SRR072233.2786	491nt	3.7e-271	491	1	491	+	99.80%	NC_007493.2	2117159	2117648
SRR072233.2797	458nt	1.0e-226	407	1	407	+	100.00%	NC_007493.2	91002	91408
SRR072233.2803	694nt	2.2e-13	53	1	53	+	90.57%	NC_007494.2	13	65
SRR072233.2803	694nt	2.2e-13	53	1	53	+	90.57%	NC_007494.2	33686	33738
SRR072233.2803	694nt	2.2e-13	53	1	53	+	90.57%	NC_007493.2	13	65
SRR072233.2819	400nt	4.6e-147	302	1	302	+	98.36%	NC_007493.2	1152464	1152764
SRR072233.2850	117nt	7.0e-23	69	1	69	+	95.65%	NC_007493.2	2116963	2117028
SRR072233.2882	372nt	8.1e-41	142	172	313	+	90.41%	NC_007493.2	1126185	1126328
SRR072233.2892	446nt	3.9e-211	394	394	1	-	99.49%	NC_007494.2	626521	626912
SRR072233.3148	352nt	1.7e-168	306	306	1	-	100.00%	NC_007493.2	1726320	1726625
SRR072233.3187	474nt	1.6e-210	421	421	1	-	98.35%	NC_007493.2	1005691	1006111
SRR072233.3246	358nt	9.0e-115	229	229	1	-	98.69%	NC_007490.2	37654	37879
SRR072233.3424	467nt	9.5e-231	414	1	414	+	100.00%	NC_007493.2	408252	408665
SRR072233.3434	482nt	6.6e-247	448	1	448	+	99.78%	NC_007488.2	13568	14016
SRR072233.3646	540nt	8.4e-135	371	371	1	-	92.02%	NC_007493.2	1864532	1864900
SRR072233.3696	492nt	1.0e-256	482	1	482	+	98.97%	NC_007490.2	29977	30460
SRR072233.3747	381nt	7.4e-179	331	331	1	-	99.70%	NC_007494.2	74782	75111
SRR072233.3748	462nt	3.2e-74	164	164	1	-	98.17%	NC_007493.2	1934306	1934466
SRR072233.3778	514nt	9.7e-261	473	473	1	-	99.79%	NC_007489.1	52087	52558
SRR072233.3790	446nt	5.6e-210	393	1	393	+	99.24%	NC_007493.2	1700715	1701109
SRR072233.3827	479nt	1.1e-237	426	426	1	-	100.00%	NC_007493.2	915725	916150
SRR072233.3888	493nt	6.1e-251	449	449	1	-	100.00%	NC_007488.2	111099	111547
SRR072233.4024	225nt	1.2e-71	166	166	1	-	95.81%	NC_007494.2	324669	324834
SRR072233.4049	495nt	2.3e-250	448	1	448	+	100.00%	NC_007493.2	4231	4678
SRR072233.4049	495nt	2.3e-250	448	1	448	+	100.00%	NC_007494.2	4233	4680
SRR072233.4049	495nt	2.6e-246	448	1	448	+	99.78%	NC_007494.2	37906	38352
SRR072233.4082	359nt	3.0e-159	309	309	1	-	99.04%	NC_007488.2	23933	24242
SRR072233.4130	533nt	1.4e-207	392	392	1	-	98.98%	NC_007493.2	307704	308097
SRR072233.4161	530nt	3.6e-182	423	1	423	+	96.04%	NC_007494.2	158964	159386
SRR072233.4170	437nt	1.7e-16	58	81	138	+	91.38%	NC_007493.2	1270601	1270658
SRR072233.4179	717nt	2.0e-17	45	45	1	-	100.00%	NC_007493.2	1410228	1410272
SRR072233.4207	490nt	1.2e-237	440	440	1	-	99.55%	NC_007493.2	2591569	2592006
SRR072233.4253	480nt	1.1e-226	428	1	428	+	99.30%	NC_007490.2	77806	78230
SRR072233.4415	338nt	1.6e-23	55	55	1	-	100.00%	NC_007493.2	1227703	1227757
SRR072233.4426	451nt	3.3e-219	400	400	1	-	99.75%	NC_007493.2	1694759	1695159
SRR072233.4427	442nt	4.6e-218	392	1	392	+	100.00%	NC_007494.2	372050	372441
SRR072233.4427	442nt	4.6e-218	392	1	392	+	100.00%	NC_009008.1	35945	36336
SRR072233.4427	442nt	3.1e-193	392	1	392	+	97.21%	NC_007488.2	377	769
SRR072233.4427	442nt	1.9e-213	392	392	1	-	99.24%	NC_007493.2	1435994	1436388
SRR072233.4427	442nt	4.6e-218	392	392	1	-	100.00%	NC_007489.1	699	1090
SRR072233.4432	553nt	1.1e-111	243	243	1	-	96.30%	NC_007489.1	48600	48840
SRR072233.4517	510nt	4.8e-62	189	232	420	+	90.05%	NC_007494.2	33883	34072
SRR072233.4517	510nt	4.8e-62	189	232	420	+	90.05%	NC_007494.2	210	399
SRR072233.4538	491nt	1.3e-259	470	1	470	+	99.79%	NC_007493.2	2907277	2907747
SRR072233.4580	450nt	5.0e-28	66	328	393	+	98.48%	NC_007493.2	1435191	1435256
SRR072233.4580	450nt	1.9e-27	62	332	393	+	100.00%	NC_007489.1	105181	105242
SRR072233.4580	450nt	8.0e-183	331	331	1	-	100.00%	NC_009007.1	72762	73092
SRR072233.4580	450nt	1.9e-27	62	393	332	-	100.00%	NC_009007.1	91576	91637
SRR072233.4580	450nt	1.9e-27	62	393	332	-	100.00%	NC_007488.2	1507	1568
SRR072233.4580	450nt	1.9e-27	62	393	332	-	100.00%	NC_007494.2	373179	373240
SRR072233.4597	441nt	3.9e-211	394	394	1	-	99.49%	NC_007489.1	56280	56671
SRR072233.4603	542nt	1.2e-159	291	291	1	-	100.00%	NC_007493.2	1703336	1703626
SRR072233.4765	546nt	8.0e-31	68	68	1	-	100.00%	NC_007494.2	60900	60967
SRR072233.4795	490nt	5.2e-17	59	47	105	+	91.53%	NC_007493.2	82414	82472
SRR072233.4843	739nt	5.5e-18	52	1	52	+	98.11%	NC_007493.2	1693646	1693698
SRR072233.4930	425nt	1.6e-206	372	372	1	-	100.00%	NC_007494.2	505206	505577
SRR072233.4980	322nt	1.5e-142	273	1	273	+	98.90%	NC_007493.2	864339	864609
SRR072233.5040	722nt	1.0e-19	64	170	233	+	92.19%	NC_007493.2	1479304	1479367
SRR072233.5065	576nt	1.0e-22	54	1	54	+	100.00%	NC_007493.2	3131855	3131908
SRR072233.5089	468nt	6.5e-113	231	137	367	+	98.70%	NC_007493.2	678298	678525
SRR072233.5163	704nt	8.8e-24	56	1	56	+	100.00%	NC_007494.2	85361	85416
SRR072233.5219	487nt	5.1e-244	437	437	1	-	100.00%	NC_009008.1	31323	31759
SRR072233.5241	453nt	7.8e-224	402	1	402	+	100.00%	NC_007490.2	31181	31582
SRR072233.5248	574nt	3.4e-41	86	86	1	-	100.00%	NC_007493.2	3048231	3048316
SRR072233.5256	441nt	6.5e-217	390	390	1	-	100.00%	NC_007490.2	68238	68627
SRR072233.5268	389nt	2.9e-178	343	1	343	+	98.83%	NC_007493.2	385554	385894
SRR072233.5287	884nt	1.8e-18	47	1	47	+	100.00%	NC_007493.2	1398472	1398518
SRR072233.5387	506nt	1.1e-267	492	13	504	+	99.59%	NC_007493.2	1707129	1707618
SRR072233.5421	409nt	1.3e-199	360	360	1	-	100.00%	NC_007493.2	2240909	2241268
SRR072233.5422	174nt	2.4e-31	68	1	68	+	100.00%	NC_007493.2	1758869	1758936
SRR072233.5425	490nt	4.9e-233	431	431	1	-	99.54%	NC_007493.2	3108812	3109242
SRR072233.5482	501nt	4.1e-241	445	445	1	-	99.55%	NC_007488.2	5816	6260
SRR072233.5625	394nt	9.0e-186	342	1	342	+	99.71%	NC_007493.2	2547014	2547356
SRR072233.5776	508nt	6.1e-132	266	1	266	+	98.12%	NC_007493.2	507218	507481
SRR072233.5783	494nt	1.6e-117	230	1	230	+	98.26%	NC_007489.1	1306	1535
SRR072233.5783	494nt	4.1e-107	200	1	200	+	100.00%	NC_007493.2	1436604	1436803
SRR072233.5783	494nt	2.1e-228	428	428	1	-	98.60%	NC_009008.1	35302	35729
SRR072233.5783	494nt	7.6e-202	376	475	100	-	99.47%	NC_007490.2	100050	100427
SRR072233.5783	494nt	1.4e-136	263	475	213	-	98.48%	NC_009007.1	72492	72754
SRR072233.5783	494nt	4.1e-107	200	200	1	-	100.00%	NC_007494.2	371635	371834
SRR072233.5783	494nt	1.4e-84	161	161	1	-	100.00%	NC_007488.2	1	161
SRR072233.5853	509nt	5.2e-259	463	463	1	-	100.00%	NC_007494.2	882955	883417
SRR072233.5862	490nt	7.3e-217	409	1	409	+	99.02%	NC_007493.2	1115076	1115481
SRR072233.5872	508nt	2.4e-250	461	1	461	+	99.57%	NC_007494.2	322078	322538
SRR072233.6017	507nt	6.5e-236	455	455	1	-	98.69%	NC_007493.2	2098374	2098828
SRR072233.6050	571nt	3.8e-22	74	202	129	-	90.54%	NC_007493.2	2361868	2361941
SRR072233.6135	537nt	3.2e-294	537	1	537	+	99.63%	NC_007489.1	28776	29312
SRR072233.6135	537nt	3.6e-22	68	1	68	+	94.20%	NC_007489.1	25705	25773
SRR072233.6158	445nt	6.0e-221	397	397	1	-	100.00%	NC_007490.2	73560	73956
SRR072233.6273	327nt	1.1e-128	237	1	237	+	100.00%	NC_007493.2	452713	452949
SRR072233.6333	511nt	4.4e-252	457	1	457	+	99.78%	NC_007489.1	49170	49627
SRR072233.6365	500nt	3.2e-238	460	1	460	+	98.92%	NC_007494.2	631976	632434
SRR072233.6426	585nt	5.9e-99	265	1	265	+	93.28%	NC_007493.2	1910672	1910935
SRR072233.6446	514nt	6.5e-277	514	514	1	-	99.42%	NC_007494.2	425990	426502
SRR072233.6451	503nt	1.2e-252	459	459	1	-	99.78%	NC_007493.2	898064	898521
SRR072233.6540	394nt	1.5e-191	346	1	346	+	100.00%	NC_007493.2	2189958	2190303
SRR072233.6590	403nt	3.7e-103	215	1	215	+	98.16%	NC_007493.2	2870617	2870832
SRR072233.6620	959nt	4.4e-38	81	81	1	-	100.00%	NC_007490.2	72967	73047
SRR072233.6655	470nt	3.3e-234	420	420	1	-	100.00%	NC_007493.2	2023100	2023519
SRR072233.6688	504nt	9.5e-194	371	371	1	-	98.93%	NC_009007.1	74271	74644
SRR072233.6737	516nt	7.1e-247	463	463	1	-	99.35%	NC_007489.1	40137	40596
SRR072233.6738	457nt	1.1e-222	407	407	1	-	99.75%	NC_007493.2	1863150	1863555
SRR072233.6765	469nt	4.1e-25	82	375	294	-	91.46%	NC_007494.2	412757	412836
SRR072233.6770	437nt	4.3e-207	386	386	1	-	99.48%	NC_007493.2	2594584	2594969
SRR072233.6771	518nt	3.5e-22	71	22	92	+	91.55%	NC_007493.2	1692	1762
SRR072233.6771	518nt	3.5e-22	71	22	92	+	91.55%	NC_007494.2	1694	1764
SRR072233.6771	518nt	3.5e-22	71	22	92	+	91.55%	NC_007494.2	35367	35437
SRR072233.6771	518nt	2.1e-16	61	22	82	+	90.16%	NC_007494.2	704752	704812
SRR072233.6781	406nt	2.6e-197	356	356	1	-	100.00%	NC_007494.2	98544	98899
SRR072233.6804	478nt	7.5e-228	412	412	1	-	99.76%	NC_007489.1	59050	59461
SRR072233.6816	515nt	1.8e-76	184	114	297	+	96.76%	NC_007493.2	1014168	1014348
SRR072233.6847	417nt	5.1e-24	62	1	62	+	96.77%	NC_007493.2	821967	822028
SRR072233.6875	510nt	4.4e-185	460	461	2	-	93.32%	NC_007489.1	71653	72111
SRR072233.7009	475nt	4.9e-218	399	399	1	-	99.75%	NC_007493.2	1133545	1133942
SRR072233.7051	691nt	1.1e-52	112	1	112	+	99.12%	NC_009007.1	79277	79389
SRR072233.7290	400nt	5.8e-191	352	352	1	-	99.72%	NC_007493.2	943045	943395
SRR072233.7303	438nt	7.9e-209	382	382	1	-	99.74%	NC_009007.1	9423	9805
SRR072233.7313	494nt	6.4e-236	440	1	440	+	99.32%	NC_009007.1	82036	82473
SRR072233.7473	492nt	3.8e-96	298	52	349	+	91.42%	NC_007493.2	1173472	1173768
SRR072233.7580	471nt	1.2e-155	305	305	1	-	99.02%	NC_007493.2	305356	305657
SRR072233.7584	469nt	2.3e-235	434	1	434	+	99.54%	NC_007490.2	92561	92996
SRR072233.7591	469nt	1.9e-16	55	55	1	-	92.73%	NC_007494.2	402649	402703
SRR072233.7665	440nt	5.5e-210	390	390	1	-	99.49%	NC_007493.2	1922866	1923257
SRR072233.7703	475nt	6.8e-232	436	1	436	+	99.09%	NC_007488.2	32904	33341
SRR072233.7802	453nt	6.8e-16	54	139	192	+	92.59%	NC_007493.2	1259784	1259837
SRR072233.7803	403nt	2.6e-197	356	356	1	-	100.00%	NC_007494.2	98544	98899
SRR072233.7842	403nt	1.0e-21	52	52	1	-	100.00%	NC_009007.1	56023	56074
SRR072233.7879	497nt	2.3e-250	448	448	1	-	100.00%	NC_009008.1	24963	25410
SRR072233.7879	497nt	4.1e-14	51	436	386	-	92.16%	NC_007490.2	44322	44372
SRR072233.7892	529nt	2.0e-139	329	1	329	+	93.64%	NC_007490.2	98051	98377
SRR072233.7892	529nt	1.2e-40	120	410	529	+	92.50%	NC_009007.1	70507	70624
SRR072233.7903	584nt	1.7e-43	130	158	287	+	94.66%	NC_007489.1	56726	56852
SRR072233.7912	557nt	5.4e-21	74	3	76	+	93.24%	NC_007494.2	782496	782567
SRR072233.7912	557nt	2.0e-20	76	1	76	+	92.11%	NC_007494.2	779809	779882
SRR072233.7946	624nt	6.0e-181	379	379	1	-	96.57%	NC_007490.2	19762	20137
SRR072233.7969	640nt	1.1e-22	66	203	268	+	93.94%	NC_007493.2	262	327
SRR072233.7969	640nt	1.1e-22	66	203	268	+	93.94%	NC_007494.2	264	329
SRR072233.7969	640nt	1.1e-22	66	203	268	+	93.94%	NC_007494.2	33937	34002
SRR072233.8061	568nt	1.6e-17	64	407	470	+	92.19%	NC_007494.2	33681	33743
SRR072233.8061	568nt	1.6e-17	64	407	470	+	92.19%	NC_007493.2	8	70
SRR072233.8061	568nt	1.6e-17	64	407	470	+	92.19%	NC_007494.2	8	70
SRR072233.8091	461nt	5.0e-69	134	134	1	-	100.00%	NC_007493.2	949206	949339
SRR072233.8110	1066nt	1.8e-37	80	1	80	+	100.00%	NC_007493.2	2448486	2448565
SRR072233.8224	462nt	8.6e-101	280	280	1	-	90.78%	NC_007493.2	1801742	1802020
SRR072233.8279	460nt	4.8e-218	399	399	1	-	99.75%	NC_007493.2	1133545	1133942
SRR072233.8364	470nt	9.7e-257	468	1	468	+	99.36%	NC_007494.2	276088	276555
SRR072233.8383	539nt	1.0e-167	397	397	1	-	94.53%	NC_007494.2	382757	383154
SRR072233.8418	399nt	1.4e-180	334	334	1	-	99.70%	NC_007493.2	41920	42252
SRR072233.8424	438nt	1.4e-158	310	310	1	-	99.03%	NC_007493.2	261384	261690
SRR072233.8459	500nt	2.2e-280	500	500	1	-	100.00%	NC_009007.1	109351	109850
SRR072233.8530	512nt	3.4e-249	458	458	1	-	99.57%	NC_007493.2	1427976	1428435
SRR072233.8572	386nt	4.8e-184	333	1	333	+	100.00%	NC_007493.2	2004331	2004663
SRR072233.8681	408nt	3.7e-196	357	1	357	+	99.72%	NC_007493.2	1722788	1723144
SRR072233.8851	580nt	1.1e-48	99	1	99	+	100.00%	NC_007494.2	416980	417078
SRR072233.8979	531nt	9.7e-142	260	1	260	+	100.00%	NC_007490.2	98051	98310
SRR072233.8979	531nt	4.0e-44	119	413	531	+	93.28%	NC_009007.1	70507	70624
SRR072233.8991	505nt	1.0e-271	505	1	505	+	99.41%	NC_007493.2	1846794	1847297
SRR072233.8996	490nt	4.7e-248	451	451	1	-	99.78%	NC_007493.2	2988917	2989366
SRR072233.9066	355nt	1.2e-169	311	311	1	-	99.68%	NC_007493.2	1709369	1709679
SRR072233.9096	438nt	1.9e-213	384	1	384	+	100.00%	NC_007493.2	707281	707664
SRR072233.9100	474nt	2.5e-231	421	421	1	-	99.76%	NC_007493.2	3094314	3094735
SRR072233.9182	867nt	6.9e-29	74	1	74	+	95.95%	NC_007493.2	271	344
SRR072233.9182	867nt	6.9e-29	74	1	74	+	95.95%	NC_007494.2	273	346
SRR072233.9182	867nt	6.9e-29	74	1	74	+	95.95%	NC_007494.2	33946	34019
SRR072233.9335	520nt	9.7e-101	189	189	1	-	100.00%	NC_007494.2	818946	819134
SRR072233.9352	452nt	5.5e-225	404	404	1	-	100.00%	NC_009008.1	29897	30300
SRR072233.9381	473nt	7.2e-16	56	2	57	+	96.43%	NC_009008.1	27177	27230
SRR072233.9390	441nt	2.7e-212	395	1	395	+	99.49%	NC_007493.2	2077134	2077528
SRR072233.9432	492nt	1.2e-237	445	1	445	+	98.88%	NC_007493.2	982424	982871
SRR072233.9445	500nt	1.3e-259	500	500	1	-	98.80%	NC_007493.2	689514	690012
SRR072233.9484	478nt	1.9e-16	58	23	80	+	91.38%	NC_007493.2	1270601	1270658
SRR072233.9524	455nt	2.4e-19	73	380	308	-	91.89%	NC_007493.2	864	936
SRR072233.9524	455nt	2.4e-19	73	380	308	-	91.89%	NC_007494.2	866	938
SRR072233.9524	455nt	2.4e-19	73	380	308	-	91.89%	NC_007494.2	34539	34611
SRR072233.9589	487nt	7.5e-269	487	1	487	+	99.79%	NC_007490.2	65893	66378
SRR072233.9589	487nt	4.0e-174	351	1	351	+	98.01%	NC_009007.1	90470	90817
SRR072233.9652	398nt	2.8e-193	349	349	1	-	100.00%	NC_007493.2	1184108	1184456
SRR072233.9655	479nt	2.8e-268	479	1	479	+	100.00%	NC_007493.2	592754	593232
SRR072233.9730	383nt	2.7e-100	202	1	202	+	99.01%	NC_007493.2	2589061	2589260
SRR072233.9764	524nt	1.9e-113	211	217	7	-	100.00%	NC_007490.2	16196	16406
SRR072233.9811	473nt	3.3e-234	426	1	426	+	99.77%	NC_007493.2	2989461	2989887
SRR072233.9858	505nt	6.4e-277	500	1	500	+	99.80%	NC_007493.2	218291	218791
SRR072233.9874	492nt	3.6e-85	204	204	1	-	96.12%	NC_007493.2	317876	318078
SRR072233.9889	437nt	5.5e-210	378	378	1	-	100.00%	NC_007489.1	49559	49936
SRR072233.9902	549nt	7.8e-139	255	348	94	-	100.00%	NC_007493.2	1390751	1391005
SRR072233.10142	513nt	5.2e-259	466	466	1	-	99.79%	NC_007493.2	1427970	1428435
SRR072233.10203	517nt	3.5e-249	453	1	453	+	99.78%	NC_007493.2	913747	914198
SRR072233.10226	495nt	1.1e-241	447	1	447	+	99.55%	NC_007493.2	1693394	1693838
SRR072233.10274	512nt	1.3e-114	250	1	250	+	96.02%	NC_007490.2	9260	9509
SRR072233.10334	410nt	9.9e-197	355	355	1	-	100.00%	NC_007493.2	2046836	2047190
SRR072233.10370	514nt	9.7e-194	379	1	379	+	98.68%	NC_007489.1	22338	22713
SRR072233.10403	478nt	6.3e-262	468	1	468	+	100.00%	NC_007493.2	1769569	1770036
SRR072233.10440	447nt	2.5e-216	389	1	389	+	100.00%	NC_007493.2	1761376	1761764
SRR072233.10518	452nt	3.8e-226	406	406	1	-	100.00%	NC_007494.2	313375	313780
SRR072233.10525	535nt	1.1e-18	77	77	1	-	93.59%	NC_007493.2	982625	982699
SRR072233.10605	468nt	3.6e-230	419	419	1	-	99.76%	NC_007493.2	1222880	1223299
SRR072233.10625	455nt	3.7e-174	336	1	336	+	99.11%	NC_007493.2	980340	980674
SRR072233.10707	486nt	2.8e-15	53	242	190	-	92.45%	NC_007493.2	213967	214019
SRR072233.10930	509nt	7.8e-109	224	1	224	+	98.66%	NC_007490.2	17121	17341
SRR072233.11027	492nt	2.7e-257	467	1	467	+	99.79%	NC_007493.2	1851275	1851740
SRR072233.11039	508nt	1.3e-233	439	439	1	-	99.32%	NC_007493.2	2442660	2443097
SRR072233.11135	392nt	2.4e-186	343	343	1	-	99.71%	NC_007493.2	36743	37086
SRR072233.11239	516nt	1.0e-245	454	454	1	-	99.56%	NC_007489.1	56454	56905
SRR072233.11244	504nt	1.1e-282	504	504	1	-	100.00%	NC_007493.2	1903585	1904088
SRR072233.11249	487nt	1.6e-210	385	385	1	-	99.74%	NC_007493.2	2498207	2498592
SRR072233.11279	477nt	1.8e-232	438	438	1	-	99.32%	NC_007493.2	330539	330973
SRR072233.11409	505nt	1.1e-14	52	419	470	+	92.31%	NC_007494.2	402649	402700
SRR072233.11545	493nt	2.2e-12	48	476	429	-	91.67%	NC_007493.2	3054670	3054717
SRR072233.11580	522nt	8.8e-12	50	327	376	+	90.00%	NC_007493.2	2722496	2722545
SRR072233.11647	494nt	7.0e-232	422	422	1	-	99.76%	NC_007493.2	2988944	2989366
SRR072233.11671	498nt	1.3e-233	445	1	445	+	99.11%	NC_007494.2	313895	314339
SRR072233.11730	541nt	5.6e-285	538	538	1	-	98.89%	NC_007493.2	1315812	1316350
SRR072233.11734	520nt	7.9e-243	475	475	1	-	98.74%	NC_007493.2	2006548	2007020
SRR072233.11930	507nt	5.9e-240	450	1	450	+	99.11%	NC_007493.2	1870972	1871419
SRR072233.11939	654nt	6.1e-36	84	84	1	-	98.81%	NC_007493.2	3004199	3004281
SRR072233.11945	462nt	1.2e-73	182	141	322	+	96.17%	NC_007490.2	82988	83166
SRR072233.11948	347nt	2.6e-163	297	297	1	-	100.00%	NC_007493.2	2220575	2220871
SRR072233.11965	481nt	6.5e-221	410	410	1	-	99.51%	NC_007493.2	2498183	2498592
SRR072233.11992	535nt	8.1e-16	54	104	51	-	92.59%	NC_007493.2	2331144	2331197
SRR072233.12019	481nt	1.1e-237	432	1	432	+	99.77%	NC_007489.1	31607	32039
SRR072233.12052	516nt	1.4e-259	471	471	1	-	99.79%	NC_007493.2	815584	816053
SRR072233.12053	367nt	5.5e-176	319	1	319	+	100.00%	NC_007493.2	314668	314986
SRR072233.12104	505nt	2.0e-217	430	1	430	+	97.91%	NC_007493.2	120438	120864
SRR072233.12173	492nt	1.1e-226	428	441	14	-	99.30%	NC_007493.2	2133329	2133753
SRR072233.12248	485nt	8.1e-239	434	434	1	-	99.77%	NC_007494.2	306078	306512
SRR072233.12248	485nt	1.7e-09	43	288	246	-	90.70%	NC_009007.1	63006	63048
SRR072233.12526	183nt	3.5e-71	137	1	137	+	100.00%	NC_007493.2	621309	621445
SRR072233.12628	511nt	4.5e-278	511	1	511	+	99.42%	NC_007493.2	2503463	2503975
SRR072233.12666	484nt	5.6e-240	430	1	430	+	100.00%	NC_007489.1	69702	70131
SRR072233.12666	484nt	2.1e-53	131	253	383	+	93.89%	NC_007494.2	56244	56374
SRR072233.12707	465nt	1.9e-228	410	1	410	+	100.00%	NC_007493.2	3041231	3041640
SRR072233.12729	504nt	7.3e-98	304	304	1	-	90.26%	NC_009007.1	78411	78711
SRR072233.12907	501nt	1.2e-196	369	369	1	-	99.46%	NC_007493.2	526833	527199
SRR072233.12949	349nt	1.5e-12	42	209	250	+	95.24%	NC_007493.2	1128683	1128724
SRR072233.12982	426nt	4.6e-203	372	1	372	+	99.73%	NC_007493.2	1850449	1850821
SRR072233.13030	387nt	1.4e-61	151	304	154	-	96.03%	NC_007493.2	2240972	2241119
SRR072233.13070	566nt	1.8e-13	47	9	55	+	93.62%	NC_007493.2	213967	214013
SRR072233.13107	467nt	4.6e-233	418	1	418	+	100.00%	NC_007493.2	1067092	1067509
SRR072233.13143	517nt	4.1e-282	517	517	1	-	99.61%	NC_007494.2	461464	461978
SRR072233.13150	432nt	4.6e-203	380	1	380	+	99.47%	NC_007493.2	463665	464042
SRR072233.13262	734nt	6.8e-103	297	1	297	+	90.30%	NC_007493.2	3051750	3052044
SRR072233.13383	465nt	3.0e-223	410	1	410	+	99.51%	NC_007493.2	2669080	2669487
SRR072233.13387	514nt	1.3e-248	458	458	1	-	99.56%	NC_007489.1	56448	56905
SRR072233.13399	98nt	3.6e-28	75	1	75	+	96.15%	NC_007493.2	2116963	2117040
SRR072233.13400	429nt	2.1e-08	41	28	68	+	90.24%	NC_007493.2	2916004	2916044
SRR072233.13401	491nt	1.0e-29	81	15	95	+	93.83%	NC_007493.2	1388	1468
SRR072233.13401	491nt	1.0e-29	81	15	95	+	93.83%	NC_007494.2	1390	1470
SRR072233.13401	491nt	1.0e-29	81	15	95	+	93.83%	NC_007494.2	35063	35143
SRR072233.13401	491nt	2.0e-16	61	200	260	+	90.16%	NC_007494.2	704752	704812
SRR072233.13554	522nt	2.1e-42	121	196	316	+	90.91%	NC_007493.2	1217	1337
SRR072233.13554	522nt	2.1e-42	121	196	316	+	90.91%	NC_007494.2	1219	1339
SRR072233.13554	522nt	2.1e-42	121	196	316	+	90.91%	NC_007494.2	34892	35012
SRR072233.13619	487nt	2.8e-242	434	1	434	+	100.00%	NC_007494.2	774760	775193
SRR072233.13625	511nt	7.7e-16	54	379	326	-	92.59%	NC_007493.2	63732	63785
SRR072233.13659	496nt	2.0e-269	496	1	496	+	99.40%	NC_007493.2	2597328	2597825
SRR072233.13661	504nt	1.1e-14	55	447	393	-	90.91%	NC_007493.2	807289	807343
SRR072233.13735	406nt	5.9e-191	358	1	358	+	99.44%	NC_007493.2	1683337	1683694
